LeagueID,SeasonID,TeamID,TeamCity,TeamName,Conference,ConferenceRecord,PlayoffRank,ClinchIndicator,Division,DivisionRecord,DivisionRank,WINS,LOSSES,WinPCT,LeagueRank,Record,HOME,ROAD,L10,Last10Home,Last10Road,OT,ThreePTSOrLess,TenPTSOrMore,LongHomeStreak,strLongHomeStreak,LongRoadStreak,strLongRoadStreak,LongWinStreak,LongLossStreak,CurrentHomeStreak,strCurrentHomeStreak,CurrentRoadStreak,strCurrentRoadStreak,CurrentStreak,strCurrentStreak,ConferenceGamesBack,DivisionGamesBack,ClinchedConferenceTitle,ClinchedDivisionTitle,ClinchedPlayoffBirth,EliminatedConference,EliminatedDivision,AheadAtHalf,BehindAtHalf,TiedAtHalf,AheadAtThird,BehindAtThird,TiedAtThird,Score100PTS,OppScore100PTS,OppOver500,LeadInFGPCT,LeadInReb,FewerTurnovers,PointsPG,OppPointsPG,DiffPointsPG,vsEast,vsAtlantic,vsCentral,vsSoutheast,vsWest,vsNorthwest,vsPacific,vsSouthwest,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,PreAS,PostAS
0,22023,1610612753,Orlando,Magic,East,32-20,5, - se,Southeast,7-Sep,1,47,35,0.573,,47-35,29-12,18-23,5-May,3-Jul,6-Apr,1-Feb,9-Jun,27-20,9,W 9,-5,L 5,9,4,4,W 4,-4,L 4,1,W 1,17,0,0,1,1,0,0,37-9,25-Oct,0-1,40-1,Jul-33,0-1,45-23,26-33,19-28,36-5,36-14,28-13,110,108,2,32-20,8-Sep,14-5,7-Sep,15-15,3-Jul,8-Feb,4-Jun,10-Jun,3-Sep,5-Sep,4-Apr,,,,,,2-Feb,3-Nov,8-Jun,30-25,17-10
0,22023,1610612742,Dallas,Mavericks,West,31-21,5, - sw,Southwest,5-Nov,1,50,32,0.61,,50-32,25-16,25-16,3-Jul,3-Jul,3-Jul,Jan-00,2-May,31-21,7,W 7,5,W 5,7,3,-1,L 1,-1,L 1,-2,L 2,7,0,0,1,1,0,0,32-5,16-26,1-Feb,39-2,30-Oct,Jan-00,50-25,41-32,23-24,37-3,25-9,30-15,118,116,2,19-11,4-Jun,7-Mar,Oct-00,31-21,9-Oct,7-Oct,5-Nov,8-Jul,3-Aug,4-Nov,3-May,,,,,,Mar-00,6-Aug,8-Aug,32-23,18-9
0,22023,1610612756,Phoenix,Suns,West,29-23,6, - x,Pacific,9-Sep,2,49,33,0.598,4,49-33,25-16,24-17,3-Jul,5-May,3-Jul,Mar-00,6-Aug,29-14,9,W 9,6,W 6,7,3,-2,L 2,4,W 4,3,W 3,8,2,0,0,1,0,0,36-12,21-Nov,Feb-00,43-10,23-Jun,0-0,48-29,43-33,27-22,43-16,36-16,17-6,116,113,3,20-10,6-Apr,2-Aug,2-Aug,29-23,5-Dec,9-Sep,9-Aug,5-Nov,4-Jul,7-Aug,2-Jun,,,,,,2-Feb,5-Sep,8-Jun,33-22,16-11
0,22023,1610612754,Indiana,Pacers,East,32-20,6, - x,Central,6-Nov,3,47,35,0.573,2,47-35,26-15,21-20,3-Jul,3-Jul,4-Jun,0-1,5-Jun,30-16,5,W 5,5,W 5,6,4,5,W 5,-1,L 1,1,W 1,17,2,0,0,1,0,0,32-7,14-27,1-Jan,42-5,28-May,0-2,47-34,44-35,28-21,42-5,25-7,28-20,123,120,3,32-20,8-Oct,6-Nov,6-Nov,15-15,7-Mar,5-May,3-Jul,7-Oct,5-Jul,7-Aug,2-May,,,,,,1-Feb,7-Jul,6-Aug,31-25,16-10
0,22023,1610612740,New Orleans,Pelicans,West,30-22,7,,Southwest,7-Sep,2,49,33,0.598,3,49-33,21-19,28-14,5-May,7-Mar,1-Sep,0-1,7-Jan,32-18,5,W 5,7,W 7,4,5,-5,L 5,6,W 6,-1,L 1,8,1,0,0,0,0,0,45-11,20-Apr,0-2,47-9,0-22,2-Feb,46-27,38-33,26-26,45-7,36-8,29-16,115,111,4,19-11,2-Aug,5-May,4-Jun,30-22,8-Sep,7-Dec,7-Sep,7-Aug,4-Aug,4-Oct,4-Apr,,,,,,1-Feb,8-Aug,5-Sep,33-22,16-11
0,22023,1610612755,Philadelphia,76ers,East,31-21,7,,Atlantic,8-Aug,3,47,35,0.573,,47-35,25-16,22-19,2-Aug,3-Jul,5-May,2-Jan,4-Mar,27-18,6,W 6,4,W 4,8,4,4,W 4,4,W 4,8,W 8,17,17,0,0,0,0,0,38-10,25-Aug,Jan-00,39-9,25-Jul,1-Jan,44-25,31-35,23-24,34-3,25-5,29-21,115,112,3,31-21,8-Aug,9-Aug,15-4,16-14,4-Jun,6-Apr,4-Jun,7-Jul,8-Apr,10-Jul,Jul-00,,,,,,1-Feb,5-Oct,4-Oct,32-22,15-13
0,22023,1610612747,Los Angeles,Lakers,West,27-25,8,,Pacific,10-Jul,3,47,35,0.573,1,47-35,28-14,19-21,3-Jul,4-Jun,2-Aug,1-Apr,4-Nov,20-25,5,W 5,5,W 5,5,4,-2,L 2,5,W 5,2,W 2,10,4,0,0,0,0,0,33-5,30-Dec,Feb-00,37-1,Oct-32,0-2,47-31,40-35,25-28,41-10,27-8,22-13,118,117,1,20-10,4-Jun,2-Aug,4-Jun,27-25,8-Sep,10-Jul,7-Nov,8-Jul,3-Sep,5-Sep,2-May,,,,,,2-Feb,7-Sep,8-Jun,30-26,17-9
0,22023,1610612748,Miami,Heat,East,32-20,8,,Southeast,13-3,2,46,36,0.561,,46-36,22-19,24-17,3-Jul,5-May,4-Jun,Feb-00,4-Aug,21-15,-4,L 4,6,W 6,7,7,2,W 2,1,W 1,2,W 2,18,1,0,0,0,0,0,36-9,25-Aug,2-Feb,40-9,26-Mar,1-Mar,44-20,33-35,22-26,39-2,25-11,28-14,110,108,2,32-20,10-Aug,7-Nov,13-3,14-16,7-Mar,5-May,4-Jun,10-Jun,3-Aug,7-Aug,3-May,,,,,,3-Jan,5-Oct,5-Aug,30-25,16-11
0,22023,1610612741,Chicago,Bulls,East,22-29,9,,Central,9-Jul,4,39,43,0.476,,39-43,20-21,19-22,5-May,6-Apr,5-May,4-Jul,8-Jun,25-Dec,3,W 3,-7,L 7,4,5,-1,L 1,-1,L 1,-1,L 1,25,10,0,0,0,0,0,26-11,13-31,0-1,27-7,Sep-35,1-Mar,39-33,31-42,19-32,30-10,24-15,24-27,112,114,-1,22-29,12-May,9-Jul,8-Oct,17-14,4-Jun,7-Mar,3-Aug,7-Aug,5-May,8-Aug,4-Mar,,,,,,2-Feb,12-Apr,5-Sep,26-29,13-14
0,22023,1610612758,Sacramento,Kings,West,30-22,9,,Pacific,7-Oct,4,46,36,0.561,2,46-36,24-17,22-19,6-Apr,5-May,5-May,1-May,5-Jun,26-19,5,W 5,4,W 4,6,4,1,W 1,-1,L 1,1,W 1,11,5,0,0,0,0,0,38-9,27-Jul,Jan-00,42-8,27-Mar,1-Jan,46-27,35-35,24-25,36-3,32-15,24-16,117,115,2,16-14,5-May,5-May,4-Jun,30-22,5-Dec,7-Oct,10-Aug,7-Aug,6-Jun,6-Oct,5-Mar,,,,,,1-Feb,6-Aug,5-Sep,31-23,15-13
0,22023,1610612737,Atlanta,Hawks,East,22-30,10,,Southeast,8-Aug,3,36,46,0.439,,36-46,21-20,15-26,7-Mar,4-Jun,8-Feb,2-Apr,6-Sep,15-21,4,W 4,-4,L 4,4,6,-2,L 2,-4,L 4,-6,L 6,28,11,0,0,0,0,0,25-13,Sep-31,2-Feb,26-5,Aug-39,2-Feb,35-41,30-46,18-32,27-5,24-13,17-23,118,121,-2,22-30,11-Aug,11-Jun,8-Aug,14-16,6-Apr,6-Apr,4-Jun,8-Jul,6-Jun,7-Aug,6-Feb,,,,,,2-Feb,7-Jul,10-Apr,24-31,15-Dec
0,22023,1610612744,Golden State,Warriors,West,26-26,10,,Pacific,9-Jul,5,46,36,0.561,,46-36,21-20,25-16,2-Aug,5-May,2-Aug,4-Jan,11-Apr,24-12,8,W 8,8,W 8,6,6,1,W 1,2,W 2,1,W 1,11,5,0,0,0,0,0,36-13,21-Aug,2-Feb,42-11,24-Mar,1-Jan,45-34,37-36,21-28,39-4,34-17,17-11,118,115,3,20-10,3-Jul,5-May,2-Aug,26-26,10-Sep,9-Jul,7-Oct,7-May,3-Nov,7-Sep,2-Jun,,,,,,1-Mar,9-Jun,7-Jun,27-26,19-10
0,22023,1610612751,Brooklyn,Nets,East,24-28,11, - o,Atlantic,11-May,4,32,50,0.39,,32-50,20-21,29-Dec,5-May,4-Jun,8-Feb,4-Jan,6-Apr,17-28,-4,L 4,-6,L 6,3,6,1,W 1,-3,L 3,-2,L 2,32,32,0,0,0,1,1,21-15,Nov-34,0-1,24-9,Aug-41,0-0,31-35,25-48,13-37,27-11,21-16,15-22,110,113,-3,24-28,11-May,9-Aug,8-Nov,22-Aug,8-Feb,7-Mar,7-Mar,10-Apr,8-Apr,10-Jun,4-Mar,,,,,,2-Jan,7-Aug,9-Jun,21-33,17-Nov
0,22023,1610612745,Houston,Rockets,West,28-24,11, - o,Southwest,7-Sep,3,41,41,0.5,,41-41,27-14,14-27,6-Apr,4-Jun,3-Jul,5-Feb,5-Aug,23-17,11,W 11,-9,L 9,11,5,1,W 1,2,W 2,2,W 2,16,9,0,0,0,1,1,27-11,13-28,2-Jan,34-6,Jun-35,Jan-00,40-33,32-41,19-29,26-10,25-15,25-19,114,113,1,13-17,7-Mar,5-May,5-May,28-24,8-Nov,9-Aug,7-Sep,10-Jul,9-Mar,13-2,5-Mar,,,,,,0-3,5-Aug,7-Jul,24-30,17-11
0,22023,1610612761,Toronto,Raptors,East,18-34,12, - o,Atlantic,15-Jan,5,25,57,0.305,,25-57,14-27,30-Nov,8-Feb,9-Jan,9-Jan,3-Jan,10-May,30-Oct,-8,L 8,-7,L 7,3,15,-1,L 1,-3,L 3,-4,L 4,39,39,0,0,0,1,1,19-14,Jun-42,0-1,19-10,Jun-47,0-0,24-46,21-55,Oct-38,19-12,21-13,24-Oct,112,119,-6,18-34,15-Jan,9-Aug,10-Sep,23-Jul,9-Jan,8-Feb,6-Apr,10-May,7-May,14-Jan,6-Feb,,,,,,3-Jan,7-Aug,10-Mar,19-36,21-Jun
0,22023,1610612762,Utah,Jazz,West,16-36,12, - o,Northwest,11-May,4,31,51,0.378,,31-51,21-20,31-Oct,8-Feb,8-Feb,9-Jan,2-Feb,8-May,15-33,9,W 9,-13,L 13,6,13,1,W 1,-1,L 1,-1,L 1,26,26,0,0,0,1,1,21-5,Oct-44,0-2,25-4,Apr-42,5-Feb,31-42,29-51,14-40,26-7,26-28,8-Sep,116,121,-5,15-15,5-May,5-May,5-May,16-36,11-May,15-Mar,10-Aug,6-Oct,8-Mar,13-Feb,5-Feb,,,,,,3-Jan,10-May,6-Aug,26-30,21-May
0,22023,1610612766,Charlotte,Hornets,East,14-38,13, - o,Southeast,10-Jun,4,21,61,0.256,,21-61,30-Nov,31-Oct,7-Mar,7-Mar,7-Mar,1-Jan,3-Jul,May-43,-8,L 8,-8,L 8,4,11,-2,L 2,1,W 1,1,W 1,43,26,0,0,0,1,1,6-Nov,Oct-53,0-2,6-Nov,Oct-53,0-2,20-33,17-58,Oct-43,18-9,9-Dec,29-Oct,107,117,-10,14-38,14-Apr,14-Apr,10-Jun,23-Jul,7-Mar,9-Jan,7-Mar,13-Mar,8-May,12-Mar,5-Mar,,,,,,2-Jan,9-May,12-Jan,13-41,20-Aug
0,22023,1610612763,Memphis,Grizzlies,West,14-37,13, - o,Southwest,8-Aug,4,27,55,0.329,,27-55,Sep-32,18-23,7-Mar,8-Feb,6-Apr,3-Jan,3-Jun,Nov-31,-8,L 8,-5,L 5,4,9,-4,L 4,-1,L 1,-5,L 5,30,23,0,0,0,1,1,15-14,Nov-40,1-Jan,16-4,Oct-51,Jan-00,26-34,20-53,Dec-39,21-4,20-8,28-Aug,106,113,-7,13-18,7-Mar,5-Jun,6-Apr,14-37,16-Feb,13-Apr,8-Aug,7-Aug,10-Feb,11-Apr,5-Mar,,,,,,0-4,9-Apr,9-Jun,20-36,19-Jul
0,22023,1610612759,San Antonio,Spurs,West,14-37,14, - o,Southwest,13-Mar,5,22,60,0.268,,22-60,29-Dec,31-Oct,4-Jun,5-May,6-Apr,2-Mar,7-May,31-Dec,-10,L 10,-11,L 11,3,18,2,W 2,-1,L 1,2,W 2,35,28,0,0,0,1,1,14-15,Jul-44,1-Jan,15-6,May-50,4-Feb,22-47,18-58,Nov-39,16-11,15-19,20-Jul,112,119,-6,23-Aug,7-Mar,8-Mar,8-Feb,14-37,12-Jun,12-May,13-Mar,11-May,10-Feb,9-Jun,3-Apr,,,,,,2-Feb,13-Jan,12-Feb,Nov-44,16-Nov
0,22023,1610612764,Washington,Wizards,East,Nov-41,14, - o,Southeast,12-Apr,5,15,67,0.183,,15-67,Jul-34,Aug-33,9-Jan,7-Mar,8-Feb,0-2,5-Apr,Jun-35,-16,L 16,-8,L 8,3,16,-3,L 3,-3,L 3,-6,L 6,49,32,0,0,0,1,1,15-Dec,Mar-51,0-1,5-Sep,May-61,1-Jan,15-60,14-66,Apr-46,13-11,4-Aug,29-Aug,114,123,-9,Nov-41,17-Feb,12-May,12-Apr,26-Apr,9-Jan,9-Jan,8-Feb,12-Mar,0-12,11-May,6-Jan,,,,,,2-Jan,13-Feb,11-Mar,Sep-45,22-Jun
0,22023,1610612765,Detroit,Pistons,East,Oct-41,15, - o,Central,14-Feb,5,14,68,0.171,,14-68,Jul-33,Jul-35,8-Feb,8-Feb,8-Feb,2-Jan,7-Jan,Aug-39,-14,L 14,-18,L 18,2,28,-7,L 7,-1,L 1,-1,L 1,50,35,0,0,0,1,1,10-Sep,Apr-56,2-Jan,9-Nov,Mar-58,0-1,13-58,Sep-68,May-47,13-17,25-Nov,17-Apr,110,119,-9,Oct-41,14-Mar,14-Feb,13-May,27-Apr,8-Feb,9-Jan,10-Jan,12-Mar,8-Mar,12-Apr,7-Jan,,,,,,2-Feb,0-15,12-Jan,Aug-46,22-Jun
0,22023,1610612757,Portland,Trail Blazers,West,Aug-44,15, - o,Northwest,15-Jan,5,21,61,0.256,,21-61,30-Nov,31-Oct,8-Feb,8-Feb,8-Feb,3-May,6-May,May-38,-9,L 9,-7,L 7,3,10,-7,L 7,-2,L 2,-5,L 5,36,36,0,0,0,1,1,11-Dec,Sep-50,0-0,14-4,Jun-57,Jan-00,19-39,17-59,Aug-41,15-8,16-23,19-Dec,106,115,-9,13-17,5-May,5-May,7-Mar,Aug-44,15-Jan,16-Feb,13-May,11-Jun,0-9,13-Apr,6-Feb,,,,,,3-Jan,9-May,10-Mar,15-39,22-Jun
0,22025,1610612760,Oklahoma City,Thunder,West,32-9,1,,Northwest,3-Aug,1,42,14,0.75,1,42-14,22-6,20-7,5-May,5-May,3-Jul,Mar-00,6-Feb,31-6,14,W 14,8,W 8,16,2,-2,L 2,2,W 2,-1,L 1,0,0,,,,,,33-7,7-Sep,0-0,38-3,10-Apr,0-1,42-12,30-14,20-11,35-6,20-3,38-8,120,108,12,5-Oct,1-Jan,2-Mar,2-Jun,32-9,3-Aug,13-1,5-Nov,6-Sep,3-Apr,,,,,,,,Jun-00,14-1,4-Sep,42-14,
0,22025,1610612765,Detroit,Pistons,East,26-7,1,,Central,3-Aug,1,40,13,0.755,,40-13,21-6,18-7,2-Aug,3-Jul,3-Jul,1-Jan,4-Aug,18-3,6,W 6,7,W 7,13,2,1,W 1,3,W 3,3,W 3,0,0,,,,,,35-4,8-May,0-1,34-2,11-Jun,0-0,39-9,32-12,19-7,34-3,27-7,29-6,117,109,8,26-7,1-Oct,3-Aug,3-Aug,14-6,1-May,3-May,2-Apr,4-Oct,1-May,,,,,,,,2-Mar,13-2,4-Sep,40-13,
0,22025,1610612738,Boston,Celtics,East,24-13,2,,Atlantic,5-Jul,1,35,19,0.648,,35-19,18-9,17-10,3-Jul,3-Jul,3-Jul,Jan-00,6-May,21-6,4,W 4,3,W 3,5,3,1,W 1,2,W 2,1,W 1,5.5,0,,,,,,26-8,10-Jul,1-Feb,29-4,15-Apr,Feb-00,34-15,25-18,15-12,30-5,25-8,18-11,115,108,7,24-13,5-Jul,6-Sep,2-Aug,6-Nov,4-Feb,May-00,2-Apr,6-Oct,1-May,,,,,,,,3-Mar,6-Aug,3-Sep,35-19,
0,22025,1610612759,San Antonio,Spurs,West,24-13,2,,Southwest,3-Oct,1,38,16,0.704,3,38-16,19-6,18-10,2-Aug,2-Aug,4-Jun,Jan-00,4-Jun,24-6,6,W 6,6,W 6,8,2,3,W 3,3,W 3,6,W 6,3,0,,,,,,28-8,8-Oct,0-0,29-6,10-Aug,Jan-00,38-14,32-16,21-10,29-4,30-7,16-8,118,112,6,14-3,Apr-00,2-Mar,1-Jul,24-13,5-Sep,5-May,3-Oct,7-Aug,Jun-00,,,,,,,,May-00,6-Aug,3-Nov,38-16,
0,22025,1610612752,New York,Knicks,East,24-13,3,,Atlantic,3-Oct,2,35,20,0.636,3,35-20,21-7,13-13,2-Aug,4-Jun,4-Jun,1-Jan,3-May,22-12,7,W 7,-4,L 4,8,4,-1,L 1,2,W 2,1,W 1,6,0.5,,,,,,26-6,14-Sep,0-0,30-1,19-Mar,Feb-00,35-15,26-20,16-15,25-2,24-11,26-3,118,112,6,24-13,3-Oct,5-May,5-Sep,7-Nov,1-May,4-Mar,2-Mar,8-Jul,2-May,,,,,,,,3-Feb,3-Nov,4-Oct,35-20,
0,22025,1610612743,Denver,Nuggets,West,20-9,3,,Northwest,2-Apr,2,35,20,0.636,,35-20,15-11,20-9,5-May,5-May,3-Jul,2-Mar,8-Jun,18-7,6,W 6,11,W 11,7,3,1,W 1,1,W 1,1,W 1,6.5,6.5,,,,,,24-8,11-Sep,1-Feb,29-9,9-Jun,0-2,35-18,33-20,14-14,30-7,17-9,18-5,120,116,4,15-11,2-Apr,5-May,4-Jun,20-9,2-Apr,3-Aug,4-Aug,6-Oct,4-Feb,,,,,,,,2-Mar,3-Nov,5-Sep,35-20,
0,22025,1610612739,Cleveland,Cavaliers,East,20-13,4,,Central,3-Jul,2,34,21,0.618,,34-21,18-11,16-10,1-Sep,3-Jul,2-Aug,0-2,3-Feb,20-12,4,W 4,4,W 4,5,3,4,W 4,4,W 4,5,W 5,7,7,,,,,,23-3,18-Nov,0-0,24-1,19-Oct,0-1,33-19,29-20,18-13,29-3,22-5,21-12,120,116,4,20-13,7-Apr,3-Jul,3-Sep,14-8,4-Apr,2-Jun,2-Apr,5-Oct,May-00,,,,,,,,3-Mar,6-Sep,7-Jul,34-21,
0,22025,1610612745,Houston,Rockets,West,19-16,4,,Southwest,5-Jun,2,33,20,0.623,,33-20,18-7,15-13,4-Jun,4-Jun,5-May,5-Jan,6-Feb,16-8,7,W 7,5,W 5,5,3,-1,L 1,4,W 4,-1,L 1,7.5,4.5,,,,,,20-7,12-Dec,1-Jan,24-6,14-Jul,Feb-00,33-15,24-20,16-8,27-4,29-12,5-Sep,115,110,5,14-4,2-Apr,1-Jul,1-Mar,19-16,7-May,4-Aug,5-Jun,7-Oct,3-Mar,,,,,,,,2-Feb,2-Nov,6-Jul,33-20,
0,22025,1610612747,Los Angeles,Lakers,West,22-14,5,,Pacific,6-May,1,33,21,0.611,2,33-21,15-10,18-11,4-Jun,4-Jun,5-May,0-0,May-00,16-18,6,W 6,4,W 4,7,3,1,W 1,1,W 1,1,W 1,8,0,,,,,,20-1,20-Nov,Feb-00,24-0,21-Aug,Jan-00,33-16,30-21,16-13,28-3,20-4,15-8,116,116,0,7-Nov,2-May,3-Feb,2-Apr,22-14,4-Jul,6-May,4-Oct,7-Sep,3-Apr,,,,,,,,2-Apr,2-Nov,7-May,33-21,
0,22025,1610612761,Toronto,Raptors,East,24-15,5,,Atlantic,9-Apr,3,32,23,0.582,2,32-23,16-13,16-10,4-Jun,5-May,4-Jun,2-Feb,3-Jul,22-15,8,W 8,4,W 4,9,4,-1,L 1,-1,L 1,-1,L 1,9,3.5,,,,,,24-8,15-Aug,0-0,25-4,18-Jul,0-1,30-16,25-22,16-16,26-4,23-6,19-12,114,112,2,24-15,9-Apr,2-Oct,4-Oct,8-Aug,2-Apr,3-Mar,3-Jan,6-Sep,2-Mar,,,,,,,,4-Feb,3-Dec,8-Jun,32-23,
0,22025,1610612750,Minnesota,Timberwolves,West,19-17,6,,Northwest,5-Jun,3,34,22,0.607,,34-22,19-10,15-12,3-Jul,4-Jun,5-May,2-Jan,4-Apr,21-9,5,W 5,3,W 3,5,5,2,W 2,1,W 1,2,W 2,8,8,,,,,,17-10,15-12,Feb-00,24-5,16-Sep,1-Jan,34-20,30-22,13-12,31-3,23-12,21-7,120,115,5,15-5,2-Apr,2-May,1-Jun,19-17,5-Jun,7-Jun,5-Jul,6-Oct,3-Mar,,,,,,,,3-Feb,5-Oct,5-Sep,34-22,
0,22025,1610612755,Philadelphia,76ers,East,19-18,6,,Atlantic,6-Aug,4,30,24,0.556,,30-24,15-14,15-10,4-Jun,5-May,4-Jun,3-Apr,8-Jun,16-8,-4,L 4,4,W 4,5,3,-1,L 1,-1,L 1,-2,L 2,10.5,5,,,,,,23-10,13-Jun,1-Jan,21-8,16-Aug,Jan-00,29-22,27-24,19-Dec,21-3,16-8,22-13,116,116,0,19-18,6-Aug,7-May,5-Jun,6-Nov,0-3,3-Jun,May-00,7-Oct,3-Mar,,,,,,,,1-Apr,8-Jun,5-Jul,30-24,
0,22025,1610612753,Orlando,Magic,East,19-18,7,,Southeast,5-Jun,1,28,25,0.528,1,28-25,17-9,14-Oct,5-May,4-Jun,6-Apr,1-Feb,2-Aug,14-Nov,6,W 6,2,W 2,3,4,-1,L 1,-2,L 2,-1,L 1,12,0,,,,,,16-6,17-Nov,2-Jan,20-5,20-Jul,Jan-00,28-19,24-25,13-15,18-3,15-9,19-11,115,115,0,19-18,7-Aug,6-May,5-Jun,7-Sep,2-May,1-Feb,4-Feb,7-Jun,3-Mar,,,,,,,,4-Feb,4-Oct,7-Jul,28-25,
0,22025,1610612756,Phoenix,Suns,West,22-16,7,,Pacific,6-Aug,2,32,23,0.582,4,32-23,18-10,14-13,5-May,5-May,5-May,0-1,6-Apr,16-10,6,W 6,4,W 4,5,4,-1,L 1,1,W 1,-1,L 1,9.5,1.5,,,,,,25-5,17-Jul,0-1,28-4,17-Mar,2-Jan,31-17,24-23,14-18,23-5,18-5,19-14,114,112,2,7-Oct,1-May,2-Mar,4-Feb,22-16,6-Jun,6-Aug,4-Aug,5-Nov,4-Feb,,,,,,,,4-Feb,5-Oct,5-Jul,32-23,
0,22025,1610612748,Miami,Heat,East,15-16,8,,Southeast,5-Apr,2,29,27,0.518,4,29-27,16-11,13-16,5-May,6-Apr,4-Jun,Jan-00,3-Jun,17-15,5,W 5,-4,L 4,6,5,-2,L 2,2,W 2,1,W 1,12.5,0.5,,,,,,25-9,17-Mar,1-Jan,26-4,22-Jan,1-Feb,29-22,26-26,15-21,22-7,17-9,21-11,120,117,2,15-16,7-Apr,4-Jul,5-Apr,14-11,6-Apr,3-Jun,2-Apr,9-Aug,3-Mar,,,,,,,,2-Mar,5-Oct,8-May,29-27,
0,22025,1610612744,Golden State,Warriors,West,19-16,8,,Pacific,4-Jun,3,29,26,0.527,,29-26,18-10,16-Nov,6-Apr,5-May,5-May,1-Jan,3-Mar,18-13,5,W 5,-6,L 6,4,3,-1,L 1,-1,L 1,-1,L 1,12.5,4.5,,,,,,23-9,17-Jun,0-0,24-9,16-Apr,1-Jan,27-19,20-24,13-18,19-4,13-7,17-6,116,114,2,10-Oct,4-Feb,3-Apr,3-Apr,19-16,9-Jun,4-Jun,3-Jul,7-Sep,3-Feb,,,,,,,,2-Apr,8-Jul,6-Jul,29-26,
0,22025,1610612766,Charlotte,Hornets,East,16-20,9,,Southeast,4-Aug,3,26,29,0.473,,26-29,14-Dec,14-15,1-Sep,5-May,2-Aug,1-Feb,6-Feb,16-14,-5,L 5,-9,L 9,9,7,1,W 1,6,W 6,1,W 1,15,3,,,,,,20-8,20-May,1-Jan,22-6,23-Mar,Jan-00,26-25,16-27,17-18,18-3,24-17,7-Apr,116,114,2,16-20,6-Apr,10-Apr,4-Aug,9-Oct,3-Apr,5-Jan,1-May,6-Nov,1-Apr,,,,,,,,3-Feb,11-Apr,8-May,26-29,
0,22025,1610612757,Portland,Trail Blazers,West,21-16,9,,Northwest,5-May,4,27,29,0.482,,27-29,16-13,16-Nov,6-Apr,4-Jun,6-Apr,1-Jan,3-Jun,13-Dec,5,W 5,-4,L 4,5,6,3,W 3,1,W 1,1,W 1,15,15,,,,,,16-7,22-Oct,Jan-00,20-5,24-Jul,0-0,26-22,26-29,15-23,15-3,20-14,6-Aug,116,118,-2,13-Jun,5-Feb,4-Feb,4-Feb,21-16,5-May,6-Aug,5-Aug,6-Sep,3-Apr,,,,,,,,2-Apr,10-Apr,8-Jun,27-29,
0,22025,1610612737,Atlanta,Hawks,East,13-20,10,,Southeast,5-May,4,26,30,0.464,,26-30,15-Oct,16-15,5-May,5-May,5-May,Jan-00,7-Jun,15-16,-5,L 5,4,W 4,5,7,-1,L 1,-2,L 2,-3,L 3,15.5,3.5,,,,,,19-7,22-Jun,1-Jan,18-3,27-Jul,Jan-00,26-25,23-29,13-20,26-5,6-Oct,18-13,117,119,-1,13-20,6-May,9-Mar,5-May,13-10,5-Apr,2-Jun,3-Mar,8-Aug,3-Feb,,,,,,,,3-Mar,5-Oct,11-Mar,26-30,
0,22025,1610612746,LA,Clippers,West,16-16,10,,Pacific,4-Jul,4,26,28,0.481,,26-28,13-11,13-17,4-Jun,3-Jul,3-Jul,Feb-00,6-Apr,15-18,-8,L 8,4,W 4,6,6,-2,L 2,1,W 1,1,W 1,15,7,,,,,,19-13,14-Jul,0-1,22-4,23-Apr,0-1,25-24,18-27,13-20,24-6,8-Nov,17-8,112,112,0,12-Oct,5-Mar,3-Feb,4-May,16-16,6-May,4-Jul,6-Apr,4-Nov,3-Apr,,,,,,,,2-Mar,13-Feb,6-Jun,26-28,
0,22025,1610612763,Memphis,Grizzlies,West,16-21,11,,Southwest,6-May,3,20,33,0.377,,20-33,15-Oct,17-Sep,8-Feb,7-Mar,9-Jan,1-Jan,4-Feb,14-Jul,-4,L 4,-5,L 5,3,6,1,W 1,-4,L 4,-4,L 4,20.5,17.5,,,,,,12-Dec,19-Aug,0-2,16-12,19-Apr,0-2,20-29,15-33,21-May,18-7,14-9,16-Sep,115,117,-2,12-Apr,4-Jan,2-Feb,6-Jan,16-21,9-Apr,6-Jul,6-May,11-Mar,4-Feb,,,,,,,,3-Mar,9-Jun,6-Jun,20-33,
0,22025,1610612741,Chicago,Bulls,East,16-22,11,,Central,9-Mar,3,24,31,0.436,,24-31,15-12,19-Sep,9-Jan,4-Jun,8-Feb,0-1,5-Sep,19-Sep,5,W 5,-5,L 5,5,7,-3,L 3,-5,L 5,-6,L 6,17,17,,,,,,7-Dec,23-Nov,1-Jan,17-7,22-Jun,2-Jan,24-27,23-31,14-17,19-9,18-10,11-Aug,117,121,-4,16-22,7-May,9-Mar,6-Aug,9-Aug,3-Apr,2-Feb,4-Feb,8-Aug,0-6,,,,,,,,May-00,10-Apr,7-Jul,24-31,
